sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
219145,https://sofifa.com/player/219145/guillermo-maripan/20/159586,G. Maripán,Guillermo Alfonso Maripán Loaysa,25,1994-05-06,193,84,Chile,Deportivo Alavés,78,82,12000000,23000,CB,Right,1,2,2,Low/High,Normal,No,26100000,#Strength,LCB,6,,2017-07-07,2021,LCB,3,40,33,48,46,78,79,,,,,,,"Leadership, Long Passer (CPU AI Only)",41,28,76,62,31,40,29,27,59,59,38,41,31,74,31,58,65,54,92,24,80,78,28,33,30,69,80,79,75,7,12,7,16,12,49+2,49+2,49+2,43+2,45+2,45+2,45+2,43+2,45+2,45+2,45+2,46+2,53+2,53+2,53+2,46+2,62+2,69+2,69+2,69+2,62+2,65+2,76+2,76+2,76+2,65+2
225126,https://sofifa.com/player/225126/ellyes-skhiri/20/159586,E. Skhiri,Ellyes Skhiri,24,1995-05-10,185,69,Tunisia,1. FC Köln,78,82,12000000,24000,"CDM, CM",Right,1,3,3,Medium/High,Lean,No,21300000,,RDM,28,,2019-07-29,2023,,,66,68,72,74,79,74,,,,,,,Argues with Officials,71,62,73,77,60,74,72,55,74,75,62,69,74,71,64,78,76,80,69,79,76,85,56,67,58,69,79,79,73,15,14,8,14,14,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,73+2,73+2,73+2,70+2,75+2,76+2,76+2,76+2,75+2,75+2,76+2,76+2,76+2,75+2
233096,https://sofifa.com/player/233096/denzel-dumfries/20/159586,D. Dumfries,Denzel Dumfries,23,1996-04-18,188,80,Netherlands,PSV,78,82,12000000,16000,RB,Right,2,3,3,High/Medium,Normal,No,17700000,,RB,22,,2018-07-01,2023,RB,22,80,50,66,71,76,87,,,,,,,"Inflexible, Early Crosser",76,48,80,72,28,71,50,40,65,74,77,82,68,75,53,66,89,90,87,40,83,72,69,59,42,70,75,78,75,10,10,7,13,14,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,71+2,69+2,69+2,69+2,71+2,76+2,74+2,74+2,74+2,76+2,76+2,77+2,77+2,77+2,76+2
234226,https://sofifa.com/player/234226/bruno-viana-willemen-da-silva/20/159586,Bruno Viana,Bruno Viana Willemen Da Silva,24,1995-02-05,187,79,Brazil,SC Braga,78,82,12000000,13000,CB,Right,1,3,2,Medium/High,Lean,No,24900000,,RCB,36,,2018-07-01,2023,,,66,42,56,57,79,76,,,,,,,Leadership,44,37,80,73,39,52,44,42,63,63,65,66,53,76,58,57,73,78,74,37,78,78,34,40,52,68,82,79,74,7,7,14,6,6,55+2,55+2,55+2,53+2,54+2,54+2,54+2,53+2,55+2,55+2,55+2,57+2,61+2,61+2,61+2,57+2,69+2,72+2,72+2,72+2,69+2,71+2,76+2,76+2,76+2,71+2
199641,https://sofifa.com/player/199641/matz-sels/20/159586,M. Sels,Matz Sels,27,1992-02-26,190,88,Belgium,RC Strasbourg Alsace,78,81,9000000,24000,GK,Right,1,2,1,Medium/Medium,Normal,No,18700000,,GK,1,,2018-07-26,2022,,,,,,,,,80,74,73,80,36,77,,16,16,14,32,19,19,17,17,30,33,37,35,36,72,34,55,70,30,67,18,24,13,18,45,22,60,12,13,14,80,74,73,77,80,,,,,,,,,,,,,,,,,,,,,,,,,,
200353,https://sofifa.com/player/200353/adama-soumaoro/20/159586,A. Soumaoro,Adama Soumaoro,27,1992-06-18,187,91,France,LOSC Lille,78,81,11000000,36000,CB,Right,1,3,2,Medium/Medium,Normal,No,21700000,#Strength,LCB,5,,2011-07-01,2021,,,60,37,56,54,76,83,,,,,,,Power Free-Kick,57,31,78,75,35,47,31,36,56,61,55,64,53,64,65,48,84,68,91,42,81,74,34,32,40,75,75,78,76,6,10,8,16,14,52+2,52+2,52+2,51+2,50+2,50+2,50+2,51+2,51+2,51+2,51+2,54+2,57+2,57+2,57+2,54+2,67+2,70+2,70+2,70+2,67+2,69+2,76+2,76+2,76+2,69+2
201519,https://sofifa.com/player/201519/jordan-veretout/20/159586,J. Veretout,Jordan Veretout,26,1993-03-01,176,67,France,Roma,78,81,12500000,42000,"CM, CDM",Right,1,3,3,Medium/High,Normal,No,,,LDM,38,Fiorentina,,2020,,,63,71,78,77,71,69,,,,,,,Diver,72,66,54,82,68,76,70,76,78,78,65,62,74,78,76,76,69,78,64,74,72,76,72,78,78,80,69,74,70,9,10,11,8,9,70+2,70+2,70+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,74+2,75+2,75+2,75+2,74+2,72+2,70+2,70+2,70+2,72+2
203965,https://sofifa.com/player/203965/viktor-fischer/20/159586,V. Fischer,Viktor Fischer,25,1994-06-09,180,80,Denmark,FC København,78,81,13000000,23000,"LM, ST",Right,2,4,4,High/Medium,Normal,Yes,17900000,,LM,7,,2018-01-31,2022,,,82,72,73,80,37,70,,,,,,,"Beat Offside Trap, Selfish, Crowd Favourite",70,71,49,75,74,80,72,65,68,81,81,83,82,72,77,77,58,81,67,69,68,34,78,77,64,76,38,37,27,13,14,6,14,15,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,71+2,71+2,71+2,76+2,60+2,58+2,58+2,58+2,60+2,56+2,49+2,49+2,49+2,56+2
205391,https://sofifa.com/player/205391/soualiho-meite/20/159586,S. Meïté,Soualiho Meïté,25,1994-03-17,187,80,France,Torino,78,81,13000000,43000,"CM, CDM",Right,1,3,3,Medium/Medium,Normal,No,23100000,,LCM,23,,2018-07-10,2023,,,66,61,74,78,75,83,,,,,,,Diver,69,48,75,80,55,80,54,54,78,80,68,65,67,76,61,75,74,84,86,77,77,74,74,75,55,78,76,76,71,13,7,7,13,11,70+2,70+2,70+2,72+2,73+2,73+2,73+2,72+2,74+2,74+2,74+2,74+2,77+2,77+2,77+2,74+2,75+2,77+2,77+2,77+2,75+2,74+2,76+2,76+2,76+2,74+2
205402,https://sofifa.com/player/205402/jean-paul-boetius/20/159586,J. Boëtius,Jean-Paul Boëtius,25,1994-03-22,178,76,Netherlands,1. FSV Mainz 05,78,81,13000000,29000,"CAM, LW",Right,1,4,4,Medium/High,Normal,No,23100000,,CAM,5,,2018-08-27,2022,,,85,70,74,81,42,64,,,,,,,"Selfish, Early Crosser, Crowd Favourite",72,69,61,75,72,81,80,60,67,79,85,85,89,75,75,71,68,83,60,73,47,35,77,79,61,72,41,43,36,15,12,9,11,9,73+2,73+2,73+2,77+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,77+2,72+2,72+2,72+2,77+2,62+2,58+2,58+2,58+2,62+2,59+2,50+2,50+2,50+2,59+2
210935,https://sofifa.com/player/210935/domenico-berardi/20/159586,D. Berardi,Domenico Berardi,24,1994-08-01,183,72,Italy,Sassuolo,78,81,13000000,50000,"RW, ST",Left,2,3,4,High/Low,Lean,No,24400000,,RW,25,,2012-07-01,2022,,,77,77,74,82,37,67,,,,,,,Argues with Officials,74,74,62,75,78,80,70,73,75,85,77,77,87,73,73,83,65,66,61,79,85,26,77,71,74,74,45,30,30,5,6,5,5,6,75+2,75+2,75+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,71+2,71+2,71+2,76+2,58+2,57+2,57+2,57+2,58+2,54+2,50+2,50+2,50+2,54+2
212153,https://sofifa.com/player/212153/roberto-gagliardini/20/159586,R. Gagliardini,Roberto Gagliardini,25,1994-04-07,190,77,Italy,Inter,78,81,12000000,51000,"CDM, CM",Right,2,2,3,Medium/High,Lean,No,21300000,,SUB,5,,2017-08-01,2023,,,61,63,71,74,77,73,,,,,,,,64,54,73,78,68,75,68,38,75,77,62,60,63,72,62,76,63,85,68,73,74,78,68,73,40,74,77,78,76,12,6,8,7,9,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,71+2,71+2,71+2,71+2,75+2,75+2,75+2,71+2,74+2,76+2,76+2,76+2,74+2,74+2,74+2,74+2,74+2,74+2
215256,https://sofifa.com/player/215256/renzo-saravia/20/159586,R. Saravia,Renzo Saravia,26,1993-06-16,176,75,Argentina,FC Porto,78,81,11500000,14000,RB,Right,1,2,3,High/High,Normal,No,23900000,"#Speedster, #Engine",SUB,24,,2019-07-01,2023,RB,18,90,41,68,76,73,79,,,,,,,Early Crosser,73,34,59,73,32,78,57,58,68,74,89,91,78,75,73,51,83,92,70,37,84,75,72,60,52,69,74,74,73,12,12,16,12,15,62+2,62+2,62+2,70+2,67+2,67+2,67+2,70+2,68+2,68+2,68+2,73+2,70+2,70+2,70+2,73+2,77+2,74+2,74+2,74+2,77+2,76+2,73+2,73+2,73+2,76+2
215590,https://sofifa.com/player/215590/ayoze-perez-gutierrez/20/159586,Ayoze Pérez,Ayoze Pérez Gutiérrez,25,1993-07-29,178,72,Spain,Leicester City,78,81,13000000,79000,"CF, RW, RM",Right,1,4,4,High/High,Lean,Yes,25700000,,RW,17,,2019-07-04,2023,,,76,75,67,81,54,66,,,,,,,"Beat Offside Trap, Selfish, Early Crosser",56,80,75,75,77,82,79,60,51,80,77,76,82,82,78,70,73,84,54,65,70,49,83,74,73,73,54,54,42,12,12,11,14,8,76+2,76+2,76+2,76+2,78+2,78+2,78+2,76+2,76+2,76+2,76+2,75+2,71+2,71+2,71+2,75+2,65+2,63+2,63+2,63+2,65+2,63+2,59+2,59+2,59+2,63+2
220093,https://sofifa.com/player/220093/hans-hateboer/20/159586,H. Hateboer,Hans Hateboer,25,1994-01-09,187,74,Netherlands,Atalanta,78,81,13000000,50000,"RM, RB",Right,1,2,3,Medium/High,Lean,No,23100000,,RM,33,,2017-01-31,2020,,,83,62,70,77,75,75,,,,,,,"Inflexible, Early Crosser",78,59,76,77,58,79,50,30,70,78,81,84,69,77,72,72,74,86,71,58,73,70,77,67,47,71,74,78,77,11,6,8,14,15,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,76+2,74+2,74+2,74+2,76+2,77+2,74+2,74+2,74+2,77+2,77+2,74+2,74+2,74+2,77+2
225997,https://sofifa.com/player/225997/benjamin-verbic/20/159586,B. Verbič,Benjamin Verbič,25,1993-11-27,179,70,Slovenia,Dynamo Kyiv,78,81,13000000,1000,"LM, RM",Right,1,3,4,High/Medium,Normal,No,29600000,,LM,7,,2018-01-01,2022,,,83,72,72,80,43,73,,,,,,,"Injury Free, Selfish",70,74,65,75,68,81,63,65,69,80,85,81,78,79,81,70,72,76,72,71,74,32,80,75,63,76,54,34,33,15,11,13,6,12,75+2,75+2,75+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,71+2,71+2,71+2,77+2,61+2,60+2,60+2,60+2,61+2,58+2,54+2,54+2,54+2,58+2
226377,https://sofifa.com/player/226377/gonzalo-martinez/20/159586,G. Martínez,Gonzalo Nicolás Martínez,26,1993-06-13,172,75,Argentina,Atlanta United,78,81,13000000,10000,"CAM, LM, RM",Left,1,2,4,High/Low,Lean,Yes,20500000,#Acrobat,CAM,10,,2019-02-13,2021,,,88,75,71,83,34,62,,,,,,,"Selfish, Leadership, Argues with Officials, Crowd Favourite",74,71,32,70,74,83,78,73,68,80,90,86,90,78,85,80,53,75,61,80,48,26,75,72,80,78,47,28,30,6,9,13,12,15,72+2,72+2,72+2,78+2,76+2,76+2,76+2,78+2,76+2,76+2,76+2,77+2,69+2,69+2,69+2,77+2,60+2,55+2,55+2,55+2,60+2,55+2,44+2,44+2,44+2,55+2
187598,https://sofifa.com/player/187598/rafael-toloi/20/159586,Rafael Tolói,Rafael Tolói,28,1990-10-10,185,75,Brazil,Atalanta,78,80,10500000,50000,CB,Right,2,2,2,High/Medium,Lean,No,18600000,,CB,2,,2015-08-26,2020,,,64,47,58,62,80,67,,,,,,,,44,28,76,66,30,58,41,70,68,66,63,64,62,78,66,75,76,57,67,62,78,82,40,50,64,78,77,82,80,11,12,16,16,8,57+2,57+2,57+2,55+2,57+2,57+2,57+2,55+2,58+2,58+2,58+2,57+2,63+2,63+2,63+2,57+2,68+2,72+2,72+2,72+2,68+2,70+2,76+2,76+2,76+2,70+2
192622,https://sofifa.com/player/192622/shane-duffy/20/159586,S. Duffy,Shane Duffy,27,1992-01-01,193,76,Republic of Ireland,Brighton & Hove Albion,78,80,11000000,46000,CB,Right,1,3,2,Medium/High,Normal,Yes,21700000,,RCB,4,,2016-08-26,2023,LCB,4,47,45,51,48,78,80,,,,,,,Long Passer (CPU AI Only),38,41,83,62,30,45,37,33,64,56,46,47,32,77,35,55,89,63,85,49,85,78,49,44,45,67,78,78,75,9,11,16,8,12,56+2,56+2,56+2,49+2,52+2,52+2,52+2,49+2,52+2,52+2,52+2,51+2,59+2,59+2,59+2,51+2,63+2,70+2,70+2,70+2,63+2,66+2,77+2,77+2,77+2,66+2
197948,https://sofifa.com/player/197948/florian-lejeune/20/159586,F. Lejeune,Florian Lejeune,28,1991-05-20,189,89,France,Newcastle United,78,80,10500000,41000,CB,Right,2,3,2,Medium/High,Normal,Yes,20700000,,SUB,20,,2017-07-04,2022,,,49,57,61,65,78,79,,,,,,,Leadership,51,50,75,75,42,62,47,41,70,73,46,51,55,72,57,75,78,69,83,66,81,81,46,46,43,77,80,76,73,11,15,15,12,7,62+2,62+2,62+2,58+2,60+2,60+2,60+2,58+2,61+2,61+2,61+2,60+2,66+2,66+2,66+2,60+2,68+2,74+2,74+2,74+2,68+2,69+2,77+2,77+2,77+2,69+2
199915,https://sofifa.com/player/199915/lewis-dunk/20/159586,L. Dunk,Lewis Dunk,27,1991-11-21,192,88,England,Brighton & Hove Albion,78,80,11000000,46000,CB,Right,1,3,2,Medium/High,Normal,Yes,21700000,,CB,5,,2010-07-01,2023,,,46,40,55,61,78,77,,,,,,,"Diver, Injury Prone, Leadership, Long Passer (CPU AI Only)",32,37,76,71,24,60,30,43,74,68,42,50,44,79,37,72,74,64,83,21,80,78,30,45,36,72,79,76,78,15,16,9,12,6,55+2,55+2,55+2,51+2,54+2,54+2,54+2,51+2,54+2,54+2,54+2,54+2,62+2,62+2,62+2,54+2,65+2,73+2,73+2,73+2,65+2,67+2,76+2,76+2,76+2,67+2
200677,https://sofifa.com/player/200677/pedro-filipe-teodosio-mendes/20/159586,Pedro Mendes,Pedro Filipe Teodósio Mendes,28,1990-10-01,186,78,Portugal,Montpellier HSC,78,80,10500000,33000,CB,Right,1,3,2,Medium/Medium,Normal,No,20700000,,LCB,5,,2017-07-18,2021,,,63,36,50,62,80,79,,,,,,,,25,25,73,69,22,62,48,52,66,63,65,62,55,71,53,67,74,75,79,34,85,80,25,32,35,70,80,82,77,10,6,13,10,10,52+2,52+2,52+2,50+2,51+2,51+2,51+2,50+2,52+2,52+2,52+2,53+2,59+2,59+2,59+2,53+2,67+2,72+2,72+2,72+2,67+2,69+2,77+2,77+2,77+2,69+2
202642,https://sofifa.com/player/202642/fernando-lucas-martins/20/159586,Fernando,Fernando Lucas Martins,27,1992-03-03,175,80,Brazil,Beijing Sinobo Guoan FC,78,80,11000000,20000,"CDM, CM",Right,1,3,3,Medium/Medium,Stocky,No,18400000,,RAM,11,,2016-07-18,2021,,,73,66,76,73,74,75,,,,,,,"Leadership, Argues with Officials, Finesse Shot",60,63,62,81,45,70,82,84,82,76,70,76,74,73,81,76,80,80,69,76,80,80,47,75,61,70,69,78,77,16,9,13,8,6,66+2,66+2,66+2,69+2,69+2,69+2,69+2,69+2,72+2,72+2,72+2,70+2,75+2,75+2,75+2,70+2,74+2,77+2,77+2,77+2,74+2,74+2,74+2,74+2,74+2,74+2
203980,https://sofifa.com/player/203980/konstantinos-fortounis/20/159586,K. Fortounis,Konstantinos Fortounis,26,1992-10-16,180,76,Greece,Olympiacos CFP,78,80,12500000,1000,"CAM, LM",Right,2,4,3,High/Low,Lean,No,27200000,,RES,7,,2014-07-21,2023,,,77,74,77,80,40,67,,,,,,,"Selfish, Finesse Shot, Crowd Favourite",77,72,57,77,71,82,84,80,74,80,75,78,80,77,68,74,61,70,68,77,63,32,75,77,80,80,45,35,38,16,15,16,13,11,73+2,73+2,73+2,77+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,77+2,72+2,72+2,72+2,77+2,61+2,59+2,59+2,59+2,61+2,57+2,51+2,51+2,51+2,57+2
208449,https://sofifa.com/player/208449/christophe-herelle/20/159586,C. Hérelle,Christophe Hérelle,26,1992-08-22,188,75,France,OGC Nice,78,80,11000000,31000,CB,Right,1,3,2,Medium/Medium,Lean,No,22800000,,RCB,29,,2018-07-01,2022,,,64,46,63,62,78,74,,,,,,,Diver,60,40,80,77,35,58,49,42,68,68,61,67,62,74,62,59,80,76,73,49,74,78,49,45,47,72,77,79,78,15,10,14,12,13,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,62+2,65+2,65+2,65+2,62+2,72+2,73+2,73+2,73+2,72+2,73+2,76+2,76+2,76+2,73+2
208620,https://sofifa.com/player/208620/omar-mascarell-gonzalez/20/159586,Omar Mascarell,Omar Mascarell González,26,1993-02-02,181,76,Spain,FC Schalke 04,78,80,11500000,30000,"CDM, CM",Right,1,5,3,Low/Medium,Normal,Yes,20400000,,LDM,6,,2018-07-01,2022,,,63,61,72,76,74,76,,,,,,,"Power Free-Kick, Selfish, Leadership",50,53,56,82,54,75,61,68,83,80,63,63,75,73,68,72,74,77,77,69,72,75,62,74,68,74,77,76,71,6,7,9,10,11,66+2,66+2,66+2,68+2,70+2,70+2,70+2,68+2,73+2,73+2,73+2,70+2,76+2,76+2,76+2,70+2,71+2,77+2,77+2,77+2,71+2,71+2,73+2,73+2,73+2,71+2
211368,https://sofifa.com/player/211368/armindo-tue-na-bangna/20/159586,Bruma,Armindo Tué Na Bangna,24,1994-10-24,173,70,Portugal,PSV,78,80,13000000,19000,LW,Right,2,4,4,High/Medium,Lean,Yes,19200000,"#Speedster, #Acrobat",LW,7,,2019-07-01,2024,,,90,72,71,84,32,63,,,,,,,"Injury Free, Selfish, Speed Dribbler (CPU AI Only)",72,71,53,75,60,85,77,70,60,82,93,87,92,68,87,79,73,77,54,71,64,38,71,70,69,70,26,27,28,11,13,8,12,8,72+2,72+2,72+2,78+2,76+2,76+2,76+2,78+2,76+2,76+2,76+2,77+2,68+2,68+2,68+2,77+2,59+2,54+2,54+2,54+2,59+2,55+2,45+2,45+2,45+2,55+2
228236,https://sofifa.com/player/228236/simon-deli/20/159586,S. Deli,Simon Deli,27,1991-10-27,192,86,Ivory Coast,Club Brugge KV,78,80,11000000,23000,CB,Left,1,3,2,Medium/High,Normal,No,16200000,,LCB,17,,2019-07-10,2022,,,76,46,52,69,78,79,,,,,,,"Power Free-Kick, Avoids Using Weaker Foot, Long Passer (CPU AI Only)",28,37,78,65,52,68,52,51,63,70,74,78,70,74,64,66,72,72,84,46,77,78,38,44,50,84,78,79,78,11,8,8,12,10,60+2,60+2,60+2,57+2,59+2,59+2,59+2,57+2,59+2,59+2,59+2,59+2,62+2,62+2,62+2,59+2,68+2,72+2,72+2,72+2,68+2,71+2,77+2,77+2,77+2,71+2
236690,https://sofifa.com/player/236690/michael-ngadeu/20/159586,M. Ngadeu,Michael Ngadeu,28,1990-11-23,190,93,Cameroon,KAA Gent,78,80,10500000,23000,"CB, CDM",Right,1,5,2,Medium/High,Normal,No,16500000,#Strength,LCB,5,,2019-07-19,2023,LCB,5,68,53,59,67,78,83,,,,,,,,38,44,73,69,38,66,64,26,67,67,66,69,67,73,67,66,72,71,92,63,78,79,58,62,50,78,76,80,77,5,11,6,11,5,63+2,63+2,63+2,61+2,63+2,63+2,63+2,61+2,64+2,64+2,64+2,62+2,67+2,67+2,67+2,62+2,68+2,73+2,73+2,73+2,68+2,70+2,77+2,77+2,77+2,70+2
188942,https://sofifa.com/player/188942/victor-wanyama/20/159586,V. Wanyama,Victor Wanyama,28,1991-06-25,184,87,Kenya,Tottenham Hotspur,78,79,10500000,77000,"CDM, CM",Right,2,3,2,Low/High,Normal,Yes,20200000,#Strength,SUB,12,,2016-07-01,2021,,,51,65,67,70,79,82,,,,,,,,62,61,71,75,60,68,62,57,70,74,51,51,63,79,65,79,77,65,88,60,89,78,63,60,65,74,78,83,78,6,14,10,13,16,68+2,68+2,68+2,65+2,67+2,67+2,67+2,65+2,67+2,67+2,67+2,66+2,70+2,70+2,70+2,66+2,71+2,76+2,76+2,76+2,71+2,72+2,79+2,79+2,79+2,72+2
190324,https://sofifa.com/player/190324/christian-kabasele/20/159586,C. Kabasele,Christian Kabasele,28,1991-02-24,188,84,Belgium,Watford,78,79,10000000,61000,CB,Right,1,3,2,Medium/High,Lean,Yes,19800000,,SUB,27,,2016-07-01,2021,,,70,50,51,62,78,77,,,,,,,Injury Prone,47,49,78,66,52,59,34,27,57,66,64,74,57,73,57,57,83,68,80,44,78,76,50,36,53,64,78,77,80,14,11,6,14,16,61+2,61+2,61+2,57+2,58+2,58+2,58+2,57+2,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,69+2,70+2,70+2,70+2,69+2,71+2,76+2,76+2,76+2,71+2
193983,https://sofifa.com/player/193983/andy-delort/20/159586,A. Delort,Andy Delort,27,1991-10-09,181,83,Algeria,Montpellier HSC,78,79,12000000,37000,ST,Right,2,3,3,High/High,Stocky,No,23700000,,LS,9,,2019-06-12,2023,,,73,78,70,73,33,80,,,,,,,"Long Throw-in, Argues with Officials",71,78,76,74,77,74,41,71,63,73,70,75,71,72,75,85,80,78,82,74,79,23,79,72,75,73,31,29,24,10,14,10,8,11,76+2,76+2,76+2,73+2,75+2,75+2,75+2,73+2,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,55+2,54+2,54+2,54+2,55+2,52+2,50+2,50+2,50+2,52+2
195668,https://sofifa.com/player/195668/joel-robles-blazquez/20/159586,Joel Robles,Joel Robles Blázquez,29,1990-06-17,195,90,Spain,Real Betis,78,79,8500000,20000,GK,Right,1,2,1,Medium/Medium,Normal,Yes,18500000,,GK,1,,2018-07-05,2022,,,,,,,,,83,72,76,84,48,73,,12,11,12,15,13,18,11,20,26,25,46,50,43,66,39,57,61,25,69,11,23,22,13,41,15,54,11,11,14,83,72,76,73,84,,,,,,,,,,,,,,,,,,,,,,,,,,
198031,https://sofifa.com/player/198031/sergio-miguel-relvas-de-oliveira/20/159586,Sérgio Oliveira,Sérgio Miguel Relvas de Oliveira,27,1992-06-02,181,78,Portugal,FC Porto,78,79,11500000,15000,"CM, CDM",Right,1,3,3,Medium/Medium,Normal,No,23900000,#Distance Shooter,RCM,27,,2015-07-01,2021,,,58,76,79,76,67,66,,,,,,,Finesse Shot,76,67,64,81,73,77,73,80,79,80,62,55,66,73,67,87,56,67,65,87,72,72,72,81,74,76,70,69,46,9,9,11,11,10,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,76+2,76+2,76+2,73+2,77+2,77+2,77+2,73+2,69+2,72+2,72+2,72+2,69+2,67+2,67+2,67+2,67+2,67+2
199069,https://sofifa.com/player/199069/vincent-aboubakar/20/159586,V. Aboubakar,Vincent Paté Aboubakar,27,1992-01-22,184,82,Cameroon,FC Porto,78,79,12000000,17000,ST,Right,3,3,4,High/Medium,Normal,No,24900000,,SUB,9,,2014-08-24,2021,,,74,77,70,78,36,79,,,,,,,Selfish,57,78,74,72,78,80,80,67,68,79,72,76,72,74,63,80,75,69,85,73,76,33,76,77,74,84,44,23,19,8,10,9,7,8,77+3,77+3,77+3,74+3,76+3,76+3,76+3,74+3,75+3,75+3,75+3,73+3,69+3,69+3,69+3,73+3,54+3,56+3,56+3,56+3,54+3,51+3,51+3,51+3,51+3,51+3
200318,https://sofifa.com/player/200318/mark-uth/20/159586,M. Uth,Mark Uth,27,1991-08-24,185,72,Germany,FC Schalke 04,78,79,12000000,36000,"ST, RW, RM",Left,1,3,3,Medium/High,Lean,Yes,21300000,,SUB,7,,2018-07-01,2022,,,76,80,69,77,40,68,,,,,,,,67,79,69,72,74,77,60,57,68,77,77,76,74,84,67,84,71,75,67,82,61,39,79,71,74,76,34,39,36,9,11,8,9,11,77+2,77+2,77+2,76+2,77+2,77+2,77+2,76+2,75+2,75+2,75+2,75+2,71+2,71+2,71+2,75+2,60+2,58+2,58+2,58+2,60+2,57+2,52+2,52+2,52+2,57+2
201417,https://sofifa.com/player/201417/matt-doherty/20/159586,M. Doherty,Matt Doherty,27,1992-01-16,182,87,Republic of Ireland,Wolverhampton Wanderers,78,79,10500000,69000,RWB,Right,1,4,3,High/Medium,Normal,Yes,20700000,,RWB,2,,2010-08-01,2023,SUB,7,74,63,71,74,74,78,,,,,,,"Diver, Early Crosser",79,61,71,74,46,74,63,45,69,76,71,76,67,73,68,76,82,92,72,62,75,74,73,66,48,68,71,77,75,15,8,12,11,9,70+2,70+2,70+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,76+2,74+2,74+2,74+2,76+2,76+2,74+2,74+2,74+2,76+2
201505,https://sofifa.com/player/201505/david-lopez-silva/20/159586,David López,David López Silva,29,1989-10-09,183,81,Spain,RCD Espanyol,78,79,10000000,29000,"CB, CDM",Right,1,3,2,Medium/High,Normal,Yes,21800000,,SUB,15,,2016-08-26,2023,,,54,60,67,66,78,78,,,,,,,,55,53,75,78,56,64,48,46,65,76,53,55,47,72,52,77,73,64,85,60,78,80,59,69,50,69,77,79,74,9,12,7,11,15,66+2,66+2,66+2,63+2,66+2,66+2,66+2,63+2,66+2,66+2,66+2,64+2,70+2,70+2,70+2,64+2,70+2,75+2,75+2,75+2,70+2,70+2,77+2,77+2,77+2,70+2
202024,https://sofifa.com/player/202024/remo-freuler/20/159586,R. Freuler,Remo Freuler,27,1992-04-15,181,77,Switzerland,Atalanta,78,79,11500000,52000,CM,Right,2,3,4,Medium/Medium,Normal,No,20400000,,RCM,11,,2016-01-20,2022,LCM,8,66,69,75,75,70,69,,,,,,,,72,65,41,79,68,75,60,70,77,79,67,66,70,77,61,73,57,82,65,75,64,73,77,74,61,80,76,72,69,12,8,9,14,13,69+2,69+2,69+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,74+2,74+2,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2
