TOP2,TOP3,TOP4,NXTOP2,NXTOP3,NXTOP4,N2XTOP2,N2XTOP3,N2XTOP4,LONGITUDE,LATITUDE,OBS,YIELD,N,N2,TOPO,BV,BV2,NXBV,BVXT2,BVXT3,BVXT4,BV2XT2,BV2XT3,BV2XT4,SAT,SAT2,NXSAT,SATXT2,SATXT3,SATXT4,SAT2XT2,SAT2XT3,SAT2XT4
0,1,0,0,132,0,0,17292,0,-63.84615593,-33.05122463,608,58.44,131.50,17292.25,3,189.640,35963.3296,24937.6600,0.000,189.640,0.000,0.000,35963.330,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84608508,-33.05123673,609,59.01,131.50,17292.25,3,186.090,34629.4881,24470.8350,0.000,186.090,0.000,0.000,34629.488,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84601422,-33.05124883,610,59.43,131.50,17292.25,3,185.020,34232.4004,24330.1300,0.000,185.020,0.000,0.000,34232.400,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84594337,-33.05126092,611,60.07,131.50,17292.25,3,185.500,34410.2500,24393.2500,0.000,185.500,0.000,0.000,34410.250,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84587252,-33.05127302,612,63.94,131.50,17292.25,3,190.190,36172.2361,25009.9850,0.000,190.190,0.000,0.000,36172.236,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84580167,-33.05128512,613,58.44,131.50,17292.25,3,194.020,37643.7604,25513.6300,0.000,194.020,0.000,0.000,37643.760,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84573082,-33.05129722,614,59.74,131.50,17292.25,3,202.660,41071.0756,26649.7900,0.000,202.660,0.000,0.000,41071.076,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84565996,-33.05130932,615,55.31,131.50,17292.25,3,187.510,35160.0001,24657.5650,0.000,187.510,0.000,0.000,35160.000,0.000,2.13,4.54,280.09,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,132,0,0,17292,0,-63.84558911,-33.05132141,616,54.20,131.50,17292.25,3,177.470,31495.6009,23337.3050,0.000,177.470,0.000,0.000,31495.601,0.000,2.15,4.62,282.72,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,132,0,0,17292,0,-63.84551826,-33.05133351,617,60.04,131.50,17292.25,3,180.560,32601.9136,23743.6400,0.000,180.560,0.000,0.000,32601.914,0.000,2.15,4.62,282.72,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,132,0,0,17292,0,-63.84544741,-33.05134561,618,52.56,131.50,17292.25,3,183.070,33514.6249,24073.7050,0.000,183.070,0.000,0.000,33514.625,0.000,2.15,4.62,282.72,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,132,0,0,17292,0,-63.84537655,-33.05135771,619,51.45,131.50,17292.25,3,187.850,35287.6225,24702.2750,0.000,187.850,0.000,0.000,35287.622,0.000,2.15,4.62,282.72,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,132,0,0,17292,0,-63.84530570,-33.05136980,620,52.74,131.50,17292.25,3,184.390,33999.6721,24247.2850,0.000,184.390,0.000,0.000,33999.672,0.000,2.15,4.62,282.72,0.00,2.15,0.00,0.00,4.62,0.00
1,0,0,132,0,0,17292,0,0,-63.84523485,-33.05138190,621,54.90,131.50,17292.25,2,186.320,34715.1424,24501.0800,186.320,0.000,0.000,34715.142,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84516400,-33.05139400,622,56.56,131.50,17292.25,2,191.050,36500.1025,25123.0750,191.050,0.000,0.000,36500.103,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84509314,-33.05140610,623,55.28,131.50,17292.25,2,192.310,36983.1361,25288.7650,192.310,0.000,0.000,36983.136,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84502229,-33.05141819,624,65.46,131.50,17292.25,2,184.600,34077.1600,24274.9000,184.600,0.000,0.000,34077.160,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84495144,-33.05143029,625,70.01,131.50,17292.25,2,180.700,32652.4900,23762.0500,180.700,0.000,0.000,32652.490,0.000,0.000,2.20,4.84,289.30,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84488059,-33.05144239,626,66.16,131.50,17292.25,2,178.880,31998.0544,23522.7200,178.880,0.000,0.000,31998.054,0.000,0.000,2.20,4.84,289.30,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84480973,-33.05145448,627,67.34,131.50,17292.25,2,176.600,31187.5600,23222.9000,176.600,0.000,0.000,31187.560,0.000,0.000,2.20,4.84,289.30,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84473888,-33.05146658,628,68.56,131.50,17292.25,2,172.500,29756.2500,22683.7500,172.500,0.000,0.000,29756.250,0.000,0.000,2.20,4.84,289.30,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84466803,-33.05147868,629,69.80,131.50,17292.25,2,168.970,28550.8609,22219.5550,168.970,0.000,0.000,28550.861,0.000,0.000,2.20,4.84,289.30,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84459718,-33.05149078,630,68.96,131.50,17292.25,2,169.790,28828.6441,22327.3850,169.790,0.000,0.000,28828.644,0.000,0.000,2.20,4.84,289.30,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84452632,-33.05150287,631,75.35,131.50,17292.25,2,170.050,28917.0025,22361.5750,170.050,0.000,0.000,28917.002,0.000,0.000,2.23,4.97,293.25,2.23,0.00,0.00,4.97,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84445547,-33.05151497,632,73.81,131.50,17292.25,2,168.120,28264.3344,22107.7800,168.120,0.000,0.000,28264.334,0.000,0.000,2.23,4.97,293.25,2.23,0.00,0.00,4.97,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84438462,-33.05152707,633,69.94,131.50,17292.25,2,169.970,28889.8009,22351.0550,169.970,0.000,0.000,28889.801,0.000,0.000,2.20,4.84,289.30,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84431377,-33.05153916,634,73.45,131.50,17292.25,2,172.530,29766.6009,22687.6950,172.530,0.000,0.000,29766.601,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84424291,-33.05155126,635,70.51,131.50,17292.25,2,172.470,29745.9009,22679.8050,172.470,0.000,0.000,29745.901,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84417206,-33.05156336,636,72.32,131.50,17292.25,2,168.820,28500.1924,22199.8300,168.820,0.000,0.000,28500.192,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84410121,-33.05157545,637,72.08,131.50,17292.25,2,166.240,27635.7376,21860.5600,166.240,0.000,0.000,27635.738,0.000,0.000,2.17,4.71,285.36,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84403036,-33.05158755,638,72.30,131.50,17292.25,2,168.410,28361.9281,22145.9150,168.410,0.000,0.000,28361.928,0.000,0.000,2.21,4.88,290.62,2.21,0.00,0.00,4.88,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84395950,-33.05159965,639,72.12,131.50,17292.25,2,163.480,26725.7104,21497.6200,163.480,0.000,0.000,26725.710,0.000,0.000,2.23,4.97,293.25,2.23,0.00,0.00,4.97,0.00,0.00
1,0,0,132,0,0,17292,0,0,-63.84388865,-33.05161174,640,75.97,131.50,17292.25,2,169.750,28815.0625,22322.1250,169.750,0.000,0.000,28815.063,0.000,0.000,2.23,4.97,293.25,2.23,0.00,0.00,4.97,0.00,0.00
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84381780,-33.05162384,641,77.62,131.50,17292.25,1,172.710,29828.7441,22711.3650,-172.710,-172.710,-172.710,-29828.744,-29828.744,-29828.744,2.23,4.97,293.25,-2.23,-2.23,-2.23,-4.97,-4.97,-4.97
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84374694,-33.05163594,642,74.67,131.50,17292.25,1,168.610,28429.3321,22172.2150,-168.610,-168.610,-168.610,-28429.332,-28429.332,-28429.332,2.19,4.80,287.99,-2.19,-2.19,-2.19,-4.80,-4.80,-4.80
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84367609,-33.05164803,643,69.19,131.50,17292.25,1,162.420,26380.2564,21358.2300,-162.420,-162.420,-162.420,-26380.256,-26380.256,-26380.256,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84360524,-33.05166013,644,73.12,131.50,17292.25,1,166.880,27848.9344,21944.7200,-166.880,-166.880,-166.880,-27848.934,-27848.934,-27848.934,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84353439,-33.05167223,645,75.37,131.50,17292.25,1,162.860,26523.3796,21416.0900,-162.860,-162.860,-162.860,-26523.380,-26523.380,-26523.380,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84346353,-33.05168432,646,73.99,131.50,17292.25,1,170.070,28923.8049,22364.2050,-170.070,-170.070,-170.070,-28923.805,-28923.805,-28923.805,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84339268,-33.05169642,647,71.47,131.50,17292.25,1,172.430,29732.1049,22674.5450,-172.430,-172.430,-172.430,-29732.105,-29732.105,-29732.105,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84332183,-33.05170852,648,70.23,131.50,17292.25,1,167.980,28217.2804,22089.3700,-167.980,-167.980,-167.980,-28217.280,-28217.280,-28217.280,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84325097,-33.05172061,649,71.67,131.50,17292.25,1,173.000,29929.0000,22749.5000,-173.000,-173.000,-173.000,-29929.000,-29929.000,-29929.000,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84318012,-33.05173271,650,71.28,131.50,17292.25,1,166.590,27752.2281,21906.5850,-166.590,-166.590,-166.590,-27752.228,-27752.228,-27752.228,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84310927,-33.05174480,651,76.57,131.50,17292.25,1,162.150,26292.6225,21322.7250,-162.150,-162.150,-162.150,-26292.623,-26292.623,-26292.623,2.16,4.67,284.04,-2.16,-2.16,-2.16,-4.67,-4.67,-4.67
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84303841,-33.05175690,652,74.92,131.50,17292.25,1,159.670,25494.5089,20996.6050,-159.670,-159.670,-159.670,-25494.509,-25494.509,-25494.509,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84296756,-33.05176900,653,69.78,131.50,17292.25,1,169.390,28692.9721,22274.7850,-169.390,-169.390,-169.390,-28692.972,-28692.972,-28692.972,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84289671,-33.05178109,654,76.48,131.50,17292.25,1,165.790,27486.3241,21801.3850,-165.790,-165.790,-165.790,-27486.324,-27486.324,-27486.324,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84282586,-33.05179319,655,78.96,131.50,17292.25,1,170.690,29135.0761,22445.7350,-170.690,-170.690,-170.690,-29135.076,-29135.076,-29135.076,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84275500,-33.05180528,656,79.73,131.50,17292.25,1,171.460,29398.5316,22546.9900,-171.460,-171.460,-171.460,-29398.532,-29398.532,-29398.532,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84268415,-33.05181738,657,84.45,131.50,17292.25,1,159.490,25437.0601,20972.9350,-159.490,-159.490,-159.490,-25437.060,-25437.060,-25437.060,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84261330,-33.05182948,658,81.46,131.50,17292.25,1,162.200,26308.8400,21329.3000,-162.200,-162.200,-162.200,-26308.840,-26308.840,-26308.840,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84254244,-33.05184157,659,75.70,131.50,17292.25,1,170.830,29182.8889,22464.1450,-170.830,-170.830,-170.830,-29182.889,-29182.889,-29182.889,2.17,4.71,285.36,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84247159,-33.05185367,660,73.80,131.50,17292.25,1,177.020,31336.0804,23278.1300,-177.020,-177.020,-177.020,-31336.080,-31336.080,-31336.080,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84240074,-33.05186576,661,75.29,131.50,17292.25,1,182.220,33204.1284,23961.9300,-182.220,-182.220,-182.220,-33204.128,-33204.128,-33204.128,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84232988,-33.05187786,662,77.88,131.50,17292.25,1,171.980,29577.1204,22615.3700,-171.980,-171.980,-171.980,-29577.120,-29577.120,-29577.120,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84225903,-33.05188996,663,78.62,131.50,17292.25,1,168.870,28517.0769,22206.4050,-168.870,-168.870,-168.870,-28517.077,-28517.077,-28517.077,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84218818,-33.05190205,664,79.27,131.50,17292.25,1,158.670,25176.1689,20865.1050,-158.670,-158.670,-158.670,-25176.169,-25176.169,-25176.169,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84211732,-33.05191415,665,83.34,131.50,17292.25,1,168.240,28304.6976,22123.5600,-168.240,-168.240,-168.240,-28304.698,-28304.698,-28304.698,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84204647,-33.05192624,666,84.21,131.50,17292.25,1,162.490,26403.0001,21367.4350,-162.490,-162.490,-162.490,-26403.000,-26403.000,-26403.000,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-132,-132,-132,-17292,-17292,-17292,-63.84197562,-33.05193834,667,79.27,131.50,17292.25,1,164.370,27017.4969,21614.6550,-164.370,-164.370,-164.370,-27017.497,-27017.497,-27017.497,2.15,4.62,282.72,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
0,0,1,0,0,66,0,0,4356,-63.84876308,-33.05071731,668,68.91,66.00,4356.00,4,172.400,29721.7600,11378.4000,0.000,0.000,172.400,0.000,0.000,29721.760,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84869223,-33.05072941,669,71.69,66.00,4356.00,4,167.530,28066.3009,11056.9800,0.000,0.000,167.530,0.000,0.000,28066.301,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84862137,-33.05074151,670,74.02,66.00,4356.00,4,164.000,26896.0000,10824.0000,0.000,0.000,164.000,0.000,0.000,26896.000,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84855052,-33.05075361,671,74.01,66.00,4356.00,4,170.400,29036.1600,11246.4000,0.000,0.000,170.400,0.000,0.000,29036.160,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84847967,-33.05076571,672,71.67,66.00,4356.00,4,165.420,27363.7764,10917.7200,0.000,0.000,165.420,0.000,0.000,27363.776,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84840882,-33.05077781,673,71.21,66.00,4356.00,4,169.600,28764.1600,11193.6000,0.000,0.000,169.600,0.000,0.000,28764.160,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84833797,-33.05078991,674,72.97,66.00,4356.00,4,174.490,30446.7601,11516.3400,0.000,0.000,174.490,0.000,0.000,30446.760,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84826712,-33.05080201,675,66.95,66.00,4356.00,4,173.580,30130.0164,11456.2800,0.000,0.000,173.580,0.000,0.000,30130.016,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84819627,-33.05081411,676,66.93,66.00,4356.00,4,174.230,30356.0929,11499.1800,0.000,0.000,174.230,0.000,0.000,30356.093,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84812541,-33.05082621,677,68.94,66.00,4356.00,4,177.740,31591.5076,11730.8400,0.000,0.000,177.740,0.000,0.000,31591.508,2.19,4.80,144.54,0.00,0.00,2.19,0.00,0.00,4.80
0,0,1,0,0,66,0,0,4356,-63.84805456,-33.05083831,678,64.08,66.00,4356.00,4,165.960,27542.7216,10953.3600,0.000,0.000,165.960,0.000,0.000,27542.722,2.21,4.88,145.86,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,66,0,0,4356,-63.84798371,-33.05085040,679,64.72,66.00,4356.00,4,169.700,28798.0900,11200.2000,0.000,0.000,169.700,0.000,0.000,28798.090,2.21,4.88,145.86,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,66,0,0,4356,-63.84791286,-33.05086250,680,61.55,66.00,4356.00,4,172.850,29877.1225,11408.1000,0.000,0.000,172.850,0.000,0.000,29877.123,2.21,4.88,145.86,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,66,0,0,4356,-63.84784201,-33.05087460,681,72.24,66.00,4356.00,4,171.850,29532.4225,11342.1000,0.000,0.000,171.850,0.000,0.000,29532.423,2.19,4.80,144.54,0.00,0.00,2.19,0.00,0.00,4.80
0,0,1,0,0,66,0,0,4356,-63.84777116,-33.05088670,682,74.08,66.00,4356.00,4,176.100,31011.2100,11622.6000,0.000,0.000,176.100,0.000,0.000,31011.210,2.16,4.67,142.56,0.00,0.00,2.16,0.00,0.00,4.67
0,0,1,0,0,66,0,0,4356,-63.84770030,-33.05089880,683,71.60,66.00,4356.00,4,179.210,32116.2241,11827.8600,0.000,0.000,179.210,0.000,0.000,32116.224,2.15,4.62,141.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,66,0,0,4356,-63.84762945,-33.05091090,684,70.38,66.00,4356.00,4,171.810,29518.6761,11339.4600,0.000,0.000,171.810,0.000,0.000,29518.676,2.15,4.62,141.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,66,0,0,4356,-63.84755860,-33.05092300,685,67.59,66.00,4356.00,4,170.050,28917.0025,11223.3000,0.000,0.000,170.050,0.000,0.000,28917.002,2.15,4.62,141.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,66,0,0,4356,-63.84748775,-33.05093510,686,64.64,66.00,4356.00,4,170.550,29087.3025,11256.3000,0.000,0.000,170.550,0.000,0.000,29087.303,2.16,4.67,142.56,0.00,0.00,2.16,0.00,0.00,4.67
0,0,1,0,0,66,0,0,4356,-63.84741690,-33.05094719,687,62.27,66.00,4356.00,4,175.590,30831.8481,11588.9400,0.000,0.000,175.590,0.000,0.000,30831.848,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84734605,-33.05095929,688,62.46,66.00,4356.00,4,179.530,32231.0209,11848.9800,0.000,0.000,179.530,0.000,0.000,32231.021,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84727519,-33.05097139,689,63.09,66.00,4356.00,4,177.260,31421.1076,11699.1600,0.000,0.000,177.260,0.000,0.000,31421.108,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84720434,-33.05098349,690,66.07,66.00,4356.00,4,172.770,29849.4729,11402.8200,0.000,0.000,172.770,0.000,0.000,29849.473,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84713349,-33.05099559,691,62.32,66.00,4356.00,4,173.100,29963.6100,11424.6000,0.000,0.000,173.100,0.000,0.000,29963.610,2.24,5.02,147.84,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,66,0,0,4356,-63.84706264,-33.05100769,692,57.62,66.00,4356.00,4,172.410,29725.2081,11379.0600,0.000,0.000,172.410,0.000,0.000,29725.208,2.24,5.02,147.84,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,66,0,0,4356,-63.84699179,-33.05101979,693,58.19,66.00,4356.00,4,174.460,30436.2916,11514.3600,0.000,0.000,174.460,0.000,0.000,30436.292,2.24,5.02,147.84,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,66,0,0,4356,-63.84692094,-33.05103188,694,62.26,66.00,4356.00,4,176.190,31042.9161,11628.5400,0.000,0.000,176.190,0.000,0.000,31042.916,2.24,5.02,147.84,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,66,0,0,4356,-63.84685008,-33.05104398,695,59.36,66.00,4356.00,4,177.730,31587.9529,11730.1800,0.000,0.000,177.730,0.000,0.000,31587.953,2.21,4.88,145.86,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,66,0,0,4356,-63.84677923,-33.05105608,696,57.88,66.00,4356.00,4,178.620,31905.1044,11788.9200,0.000,0.000,178.620,0.000,0.000,31905.104,2.21,4.88,145.86,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,66,0,0,4356,-63.84670838,-33.05106818,697,57.71,66.00,4356.00,4,183.420,33642.8964,12105.7200,0.000,0.000,183.420,0.000,0.000,33642.896,2.21,4.88,145.86,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,66,0,0,4356,-63.84663753,-33.05108028,698,59.03,66.00,4356.00,4,180.600,32616.3600,11919.6000,0.000,0.000,180.600,0.000,0.000,32616.360,2.21,4.88,145.86,0.00,0.00,2.21,0.00,0.00,4.88
0,1,0,0,66,0,0,4356,0,-63.84656668,-33.05109237,699,57.53,66.00,4356.00,3,177.170,31389.2089,11693.2200,0.000,177.170,0.000,0.000,31389.209,0.000,2.20,4.84,145.20,0.00,2.20,0.00,0.00,4.84,0.00
0,1,0,0,66,0,0,4356,0,-63.84649582,-33.05110447,700,54.09,66.00,4356.00,3,168.770,28483.3129,11138.8200,0.000,168.770,0.000,0.000,28483.313,0.000,2.18,4.75,143.88,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,66,0,0,4356,0,-63.84642497,-33.05111657,701,53.36,66.00,4356.00,3,171.680,29474.0224,11330.8800,0.000,171.680,0.000,0.000,29474.022,0.000,2.18,4.75,143.88,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,66,0,0,4356,0,-63.84635412,-33.05112867,702,55.36,66.00,4356.00,3,171.070,29264.9449,11290.6200,0.000,171.070,0.000,0.000,29264.945,0.000,2.18,4.75,143.88,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,66,0,0,4356,0,-63.84628327,-33.05114077,703,51.24,66.00,4356.00,3,169.670,28787.9089,11198.2200,0.000,169.670,0.000,0.000,28787.909,0.000,2.18,4.75,143.88,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,66,0,0,4356,0,-63.84621242,-33.05115286,704,53.26,66.00,4356.00,3,181.450,32924.1025,11975.7000,0.000,181.450,0.000,0.000,32924.103,0.000,2.14,4.58,141.24,0.00,2.14,0.00,0.00,4.58,0.00
0,1,0,0,66,0,0,4356,0,-63.84614156,-33.05116496,705,56.14,66.00,4356.00,3,191.370,36622.4769,12630.4200,0.000,191.370,0.000,0.000,36622.477,0.000,2.14,4.58,141.24,0.00,2.14,0.00,0.00,4.58,0.00
0,1,0,0,66,0,0,4356,0,-63.84607071,-33.05117706,706,57.66,66.00,4356.00,3,185.940,34573.6836,12272.0400,0.000,185.940,0.000,0.000,34573.684,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84599986,-33.05118916,707,51.75,66.00,4356.00,3,184.020,33863.3604,12145.3200,0.000,184.020,0.000,0.000,33863.360,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84592901,-33.05120126,708,52.43,66.00,4356.00,3,185.920,34566.2464,12270.7200,0.000,185.920,0.000,0.000,34566.246,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84585815,-33.05121335,709,50.54,66.00,4356.00,3,189.170,35785.2889,12485.2200,0.000,189.170,0.000,0.000,35785.289,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84578730,-33.05122545,710,59.70,66.00,4356.00,3,192.960,37233.5616,12735.3600,0.000,192.960,0.000,0.000,37233.562,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
